nft_id,program_id,disease,intervention,owner_id,status,mint_date,transfer_count,qaly_value
NFT-000236,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2024-12-27 12:57:48.838148,2,0.0009
NFT-000237,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-05-22 12:57:48.838148,0,0.0009
NFT-000238,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-04-29 12:57:48.838148,0,0.0009
NFT-000239,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-05-02 12:57:48.838148,1,0.0009
NFT-000240,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-04-19 12:57:48.839148,2,0.0009
NFT-000241,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-05-08 12:57:48.839148,2,0.0009
NFT-000242,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-01-31 12:57:48.839148,2,0.0009
NFT-000243,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-11-08 12:57:48.839148,0,0.0009
NFT-000244,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,transferred,2025-03-04 12:57:48.839148,0,0.0009
NFT-000245,ST1,Stunting,Micronutrient Supplementation,MOH,active,2024-12-20 12:57:48.839148,0,0.0009
NFT-000246,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-02-08 12:57:48.839148,1,0.0009
NFT-000247,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-05-22 12:57:48.839148,1,0.0009
NFT-000248,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-09-04 12:57:48.839148,2,0.0009
NFT-000249,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-05-03 12:57:48.839148,3,0.0009
NFT-000250,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-06-24 12:57:48.839148,1,0.0009
NFT-000251,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2024-12-13 12:57:48.839148,0,0.0009
NFT-000252,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,transferred,2025-05-06 12:57:48.839148,0,0.0009
NFT-000253,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,transferred,2024-10-28 12:57:48.839148,3,0.0009
NFT-000254,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-10-02 12:57:48.839148,3,0.0009
NFT-000255,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-01-09 12:57:48.839148,0,0.0009
NFT-000256,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-11-03 12:57:48.839148,2,0.0009
NFT-000257,ST1,Stunting,Micronutrient Supplementation,MOH,active,2024-11-09 12:57:48.839148,0,0.0009
NFT-000258,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-09-22 12:57:48.839148,3,0.0009
NFT-000259,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-11-20 12:57:48.839148,0,0.0009
NFT-000260,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-01-05 12:57:48.839148,1,0.0009
NFT-000261,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-01-13 12:57:48.839148,3,0.0009
NFT-000262,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-08-17 12:57:48.839148,0,0.0009
NFT-000263,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-02-23 12:57:48.839148,2,0.0009
NFT-000264,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-07-27 12:57:48.839148,3,0.0009
NFT-000265,ST1,Stunting,Micronutrient Supplementation,NGO,transferred,2024-06-26 12:57:48.839148,3,0.0009
NFT-000266,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-10-12 12:57:48.839148,3,0.0009
NFT-000267,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,transferred,2025-04-02 12:57:48.839148,2,0.0009
NFT-000268,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-07-10 12:57:48.839148,0,0.0009
NFT-000269,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2024-09-07 12:57:48.839148,0,0.0009
NFT-000270,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-09-14 12:57:48.839148,0,0.0009
NFT-000271,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-06-01 12:57:48.839148,3,0.0009
NFT-000272,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-08-19 12:57:48.839148,0,0.0009
NFT-000273,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-01-31 12:57:48.839148,1,0.0009
NFT-000274,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-10-17 12:57:48.839148,1,0.0009
NFT-000275,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-08-30 12:57:48.839148,2,0.0009
NFT-000276,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-02-28 12:57:48.839148,0,0.0009
NFT-000277,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-10-06 12:57:48.839148,1,0.0009
NFT-000278,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-01-02 12:57:48.839148,3,0.0009
NFT-000279,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-05-02 12:57:48.839148,2,0.0009
NFT-000280,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-05-09 12:57:48.839148,1,0.0009
NFT-000281,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-04-18 12:57:48.839148,3,0.0009
NFT-000282,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,transferred,2025-02-12 12:57:48.839148,0,0.0009
NFT-000283,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-05-13 12:57:48.839148,0,0.0009
NFT-000284,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-08-10 12:57:48.839148,1,0.0009
NFT-000285,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-06-04 12:57:48.839148,3,0.0009
NFT-000286,ST1,Stunting,Micronutrient Supplementation,NUH,transferred,2025-05-15 12:57:48.839148,3,0.0009
NFT-000287,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-05-05 12:57:48.839148,2,0.0009
NFT-000288,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-04-29 12:57:48.839148,1,0.0009
NFT-000289,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-10-25 12:57:48.839148,0,0.0009
NFT-000290,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-12-12 12:57:48.839148,0,0.0009
NFT-000291,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-07-15 12:57:48.839148,2,0.0009
NFT-000292,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-10-05 12:57:48.839148,3,0.0009
NFT-000293,ST1,Stunting,Micronutrient Supplementation,MOH,active,2024-09-23 12:57:48.839148,0,0.0009
NFT-000294,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-02-09 12:57:48.839148,3,0.0009
NFT-000295,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-07-20 12:57:48.839148,1,0.0009
NFT-000296,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-09-24 12:57:48.839148,2,0.0009
NFT-000297,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2025-02-06 12:57:48.839148,1,0.0009
NFT-000298,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,transferred,2024-08-15 12:57:48.839148,3,0.0009
NFT-000299,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-06-19 12:57:48.839148,0,0.0009
NFT-000300,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-05-24 12:57:48.839148,2,0.0009
NFT-000301,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-09-01 12:57:48.839148,0,0.0009
NFT-000302,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-01-05 12:57:48.839148,0,0.0009
NFT-000303,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-09-13 12:57:48.839148,1,0.0009
NFT-000304,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-04-23 12:57:48.839148,0,0.0009
NFT-000305,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2025-02-28 12:57:48.839148,1,0.0009
NFT-000306,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-03-16 12:57:48.839148,3,0.0009
NFT-000307,ST1,Stunting,Micronutrient Supplementation,Admin Team,transferred,2025-02-09 12:57:48.839148,2,0.0009
NFT-000308,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,transferred,2025-03-22 12:57:48.839148,2,0.0009
NFT-000309,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-12-05 12:57:48.839148,0,0.0009
NFT-000310,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-06-16 12:57:48.839148,1,0.0009
NFT-000311,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-10-04 12:57:48.839148,3,0.0009
NFT-000312,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-05-16 12:57:48.839148,3,0.0009
NFT-000313,ST1,Stunting,Micronutrient Supplementation,NUH,transferred,2025-05-02 12:57:48.839148,3,0.0009
NFT-000314,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-05-08 12:57:48.839148,1,0.0009
NFT-000315,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-02-25 12:57:48.839148,1,0.0009
NFT-000316,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-01-23 12:57:48.839148,1,0.0009
NFT-000317,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-08-27 12:57:48.839148,3,0.0009
NFT-000318,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-07-05 12:57:48.839148,1,0.0009
NFT-000319,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-05-09 12:57:48.839148,2,0.0009
NFT-000320,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-12-23 12:57:48.839148,3,0.0009
NFT-000321,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-03-05 12:57:48.839148,3,0.0009
NFT-000322,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2025-02-17 12:57:48.839148,1,0.0009
NFT-000323,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-09-19 12:57:48.839148,2,0.0009
NFT-000324,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-01-29 12:57:48.839148,0,0.0009
NFT-000325,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-05-28 12:57:48.839148,2,0.0009
NFT-000326,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-08-22 12:57:48.839148,2,0.0009
NFT-000327,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-07-07 12:57:48.839148,3,0.0009
NFT-000328,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-04-18 12:57:48.839148,3,0.0009
NFT-000329,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-03-09 12:57:48.839148,2,0.0009
NFT-000330,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-04-27 12:57:48.839148,1,0.0009
NFT-000331,ST1,Stunting,Micronutrient Supplementation,NUH,transferred,2024-12-17 12:57:48.839148,0,0.0009
NFT-000332,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-09-05 12:57:48.839148,3,0.0009
NFT-000333,ST1,Stunting,Micronutrient Supplementation,NGO,transferred,2024-09-26 12:57:48.839148,2,0.0009
NFT-000334,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,transferred,2025-03-25 12:57:48.839148,3,0.0009
NFT-000335,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-07-19 12:57:48.839148,1,0.0009
NFT-000336,ST1,Stunting,Micronutrient Supplementation,MOH,transferred,2024-10-11 12:57:48.839148,2,0.0009
NFT-000337,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-06-04 12:57:48.839148,0,0.0009
NFT-000338,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-06-17 12:57:48.839148,1,0.0009
NFT-000339,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-05-25 12:57:48.839148,3,0.0009
NFT-000340,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-04-06 12:57:48.839148,2,0.0009
NFT-000341,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-10-04 12:57:48.839148,3,0.0009
NFT-000342,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-04-26 12:57:48.839148,0,0.0009
NFT-000343,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-11-06 12:57:48.839148,3,0.0009
NFT-000344,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-07-28 12:57:48.839148,3,0.0009
NFT-000345,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,transferred,2024-06-26 12:57:48.839148,1,0.0009
NFT-000346,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-05-18 12:57:48.839148,1,0.0009
NFT-000347,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-05-18 12:57:48.839148,0,0.0009
NFT-000348,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-07-20 12:57:48.839148,2,0.0009
NFT-000349,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-12-22 12:57:48.840148,0,0.0009
NFT-000350,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-05-20 12:57:48.840148,2,0.0009
NFT-000351,ST1,Stunting,Micronutrient Supplementation,MOH,active,2024-06-13 12:57:48.840148,1,0.0009
NFT-000352,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-02-27 12:57:48.840148,3,0.0009
NFT-000353,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-08-14 12:57:48.840148,1,0.0009
NFT-000354,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-08-06 12:57:48.840148,2,0.0009
NFT-000355,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-08-27 12:57:48.840148,2,0.0009
NFT-000356,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-09-06 12:57:48.840148,2,0.0009
NFT-000357,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-11-04 12:57:48.840148,0,0.0009
NFT-000358,ST1,Stunting,Micronutrient Supplementation,MOH,active,2024-10-22 12:57:48.840148,1,0.0009
NFT-000359,ST1,Stunting,Micronutrient Supplementation,NGO,transferred,2025-02-21 12:57:48.840148,0,0.0009
NFT-000360,ST1,Stunting,Micronutrient Supplementation,Admin Team,transferred,2024-08-02 12:57:48.840148,0,0.0009
NFT-000361,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-03-19 12:57:48.840148,0,0.0009
NFT-000362,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-10-14 12:57:48.840148,3,0.0009
NFT-000363,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-05-07 12:57:48.840148,2,0.0009
NFT-000364,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-02-02 12:57:48.840148,2,0.0009
NFT-000365,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-10-28 12:57:48.840148,1,0.0009
NFT-000366,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2024-08-15 12:57:48.840148,1,0.0009
NFT-000367,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-09-20 12:57:48.840148,2,0.0009
NFT-000368,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-02-02 12:57:48.840148,0,0.0009
NFT-000369,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-05-20 12:57:48.840148,2,0.0009
NFT-000370,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-01-26 12:57:48.840148,2,0.0009
NFT-000371,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-06-13 12:57:48.840148,1,0.0009
NFT-000372,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-05-16 12:57:48.840148,2,0.0009
NFT-000373,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-09-12 12:57:48.840148,0,0.0009
NFT-000374,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-07-24 12:57:48.840148,3,0.0009
NFT-000375,ST1,Stunting,Micronutrient Supplementation,MOH,active,2024-08-01 12:57:48.840148,2,0.0009
NFT-000376,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-10-20 12:57:48.840148,1,0.0009
NFT-000377,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-02-07 12:57:48.840148,1,0.0009
NFT-000378,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-11-07 12:57:48.840148,1,0.0009
NFT-000379,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2025-04-07 12:57:48.840148,2,0.0009
NFT-000380,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2025-05-02 12:57:48.840148,0,0.0009
NFT-000381,ST1,Stunting,Micronutrient Supplementation,MOH,transferred,2024-11-26 12:57:48.840148,2,0.0009
NFT-000382,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2024-08-28 12:57:48.840148,3,0.0009
NFT-000383,ST1,Stunting,Micronutrient Supplementation,NGO,transferred,2024-08-19 12:57:48.840148,3,0.0009
NFT-000384,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-06-13 12:57:48.840148,0,0.0009
NFT-000385,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-11-09 12:57:48.840148,2,0.0009
NFT-000386,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-04-15 12:57:48.840148,3,0.0009
NFT-000387,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-10-20 12:57:48.840148,1,0.0009
NFT-000388,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-06-13 12:57:48.840148,3,0.0009
NFT-000389,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-11-14 12:57:48.840148,0,0.0009
NFT-000390,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-01-26 12:57:48.840148,3,0.0009
NFT-000391,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-04-25 12:57:48.840148,0,0.0009
NFT-000392,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,transferred,2025-04-09 12:57:48.840148,1,0.0009
NFT-000393,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-03-31 12:57:48.840148,3,0.0009
NFT-000394,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,transferred,2025-01-22 12:57:48.840148,0,0.0009
NFT-000395,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-02-02 12:57:48.840148,0,0.0009
NFT-000396,ST1,Stunting,Micronutrient Supplementation,Admin Team,transferred,2024-08-05 12:57:48.840148,3,0.0009
NFT-000397,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-04-20 12:57:48.840148,2,0.0009
NFT-000398,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,transferred,2024-07-23 12:57:48.840148,2,0.0009
NFT-000399,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-02-25 12:57:48.840148,1,0.0009
NFT-000400,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-09-10 12:57:48.840148,2,0.0009
NFT-000401,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-05-27 12:57:48.840148,1,0.0009
NFT-000402,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-12-20 12:57:48.840148,0,0.0009
NFT-000403,ST1,Stunting,Micronutrient Supplementation,MOH,active,2024-07-02 12:57:48.840148,1,0.0009
NFT-000404,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-02-06 12:57:48.841148,0,0.0009
NFT-000405,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-04-20 12:57:48.841148,3,0.0009
NFT-000406,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-07-12 12:57:48.841148,0,0.0009
NFT-000407,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-04-09 12:57:48.841148,1,0.0009
NFT-000408,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-04-24 12:57:48.841148,1,0.0009
NFT-000409,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-08-11 12:57:48.841148,3,0.0009
NFT-000410,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-12-01 12:57:48.841148,0,0.0009
NFT-000411,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-03-04 12:57:48.841148,3,0.0009
NFT-000412,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-01-12 12:57:48.841148,2,0.0009
NFT-000413,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-06-21 12:57:48.841148,3,0.0009
NFT-000414,ST1,Stunting,Micronutrient Supplementation,NUH,transferred,2025-05-22 12:57:48.841148,0,0.0009
NFT-000415,ST1,Stunting,Micronutrient Supplementation,NUH,transferred,2024-12-18 12:57:48.841148,1,0.0009
NFT-000416,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-08-02 12:57:48.841148,2,0.0009
NFT-000417,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-02-02 12:57:48.841148,3,0.0009
NFT-000418,ST1,Stunting,Micronutrient Supplementation,MOH,active,2024-06-28 12:57:48.841148,0,0.0009
NFT-000419,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-08-12 12:57:48.841148,1,0.0009
NFT-000420,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-12-31 12:57:48.841148,1,0.0009
NFT-000421,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-04-18 12:57:48.841148,3,0.0009
NFT-000422,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-10-12 12:57:48.841148,2,0.0009
